Cases,Deaths,Date,Region,Year,Town,Num_Month,Month
28,0,27/03/2016,REGION III-CENTRAL LUZON,2016,Pampanga,03,March
40,0,03/04/2016,REGION III-CENTRAL LUZON,2016,Pampanga,04,April
46,0,10/04/2016,REGION III-CENTRAL LUZON,2016,Pampanga,04,April
22,0,17/04/2016,REGION III-CENTRAL LUZON,2016,Pampanga,04,April
29,0,24/04/2016,REGION III-CENTRAL LUZON,2016,Pampanga,04,April
20,0,01/05/2016,REGION III-CENTRAL LUZON,2016,Pampanga,05,May
9,0,08/05/2016,REGION III-CENTRAL LUZON,2016,Pampanga,05,May
27,0,15/05/2016,REGION III-CENTRAL LUZON,2016,Pampanga,05,May
13,0,22/05/2016,REGION III-CENTRAL LUZON,2016,Pampanga,05,May
8,0,29/05/2016,REGION III-CENTRAL LUZON,2016,Pampanga,05,May
15,0,05/06/2016,REGION III-CENTRAL LUZON,2016,Pampanga,06,June
15,0,12/06/2016,REGION III-CENTRAL LUZON,2016,Pampanga,06,June
26,0,19/06/2016,REGION III-CENTRAL LUZON,2016,Pampanga,06,June
53,0,26/06/2016,REGION III-CENTRAL LUZON,2016,Pampanga,06,June
60,0,03/07/2016,REGION III-CENTRAL LUZON,2016,Pampanga,07,July
48,0,10/07/2016,REGION III-CENTRAL LUZON,2016,Pampanga,07,July
74,0,17/07/2016,REGION III-CENTRAL LUZON,2016,Pampanga,07,July
135,1,24/07/2016,REGION III-CENTRAL LUZON,2016,Pampanga,07,July
154,1,31/07/2016,REGION III-CENTRAL LUZON,2016,Pampanga,07,July
144,1,07/08/2016,REGION III-CENTRAL LUZON,2016,Pampanga,08,August
168,0,14/08/2016,REGION III-CENTRAL LUZON,2016,Pampanga,08,August
162,1,21/08/2016,REGION III-CENTRAL LUZON,2016,Pampanga,08,August
196,1,28/08/2016,REGION III-CENTRAL LUZON,2016,Pampanga,08,August
222,0,04/09/2016,REGION III-CENTRAL LUZON,2016,Pampanga,09,September
181,1,11/09/2016,REGION III-CENTRAL LUZON,2016,Pampanga,09,September
172,0,18/09/2016,REGION III-CENTRAL LUZON,2016,Pampanga,09,September
172,2,25/09/2016,REGION III-CENTRAL LUZON,2016,Pampanga,09,September
221,0,02/10/2016,REGION III-CENTRAL LUZON,2016,Pampanga,10,October
204,1,09/10/2016,REGION III-CENTRAL LUZON,2016,Pampanga,10,October
194,1,16/10/2016,REGION III-CENTRAL LUZON,2016,Pampanga,10,October
154,0,23/10/2016,REGION III-CENTRAL LUZON,2016,Pampanga,10,October
216,1,30/10/2016,REGION III-CENTRAL LUZON,2016,Pampanga,10,October
180,0,06/11/2016,REGION III-CENTRAL LUZON,2016,Pampanga,11,November
227,1,13/11/2016,REGION III-CENTRAL LUZON,2016,Pampanga,11,November
201,2,20/11/2016,REGION III-CENTRAL LUZON,2016,Pampanga,11,November
153,2,27/11/2016,REGION III-CENTRAL LUZON,2016,Pampanga,11,November
165,1,04/12/2016,REGION III-CENTRAL LUZON,2016,Pampanga,12,December
257,0,11/12/2016,REGION III-CENTRAL LUZON,2016,Pampanga,12,December
108,1,18/12/2016,REGION III-CENTRAL LUZON,2016,Pampanga,12,December
180,0,25/12/2016,REGION III-CENTRAL LUZON,2016,Pampanga,12,December
85,0,10/01/2016,REGION III-CENTRAL LUZON,2016,Tarlac,01,January
50,0,17/01/2016,REGION III-CENTRAL LUZON,2016,Tarlac,01,January
48,0,24/01/2016,REGION III-CENTRAL LUZON,2016,Tarlac,01,January
61,0,31/01/2016,REGION III-CENTRAL LUZON,2016,Tarlac,01,January
64,0,07/02/2016,REGION III-CENTRAL LUZON,2016,Tarlac,02,February
33,0,14/02/2016,REGION III-CENTRAL LUZON,2016,Tarlac,02,February
42,0,21/02/2016,REGION III-CENTRAL LUZON,2016,Tarlac,02,February
34,0,28/02/2016,REGION III-CENTRAL LUZON,2016,Tarlac,02,February
40,0,06/03/2016,REGION III-CENTRAL LUZON,2016,Tarlac,03,March
38,0,13/03/2016,REGION III-CENTRAL LUZON,2016,Tarlac,03,March
28,0,20/03/2016,REGION III-CENTRAL LUZON,2016,Tarlac,03,March
20,0,27/03/2016,REGION III-CENTRAL LUZON,2016,Tarlac,03,March
17,0,03/04/2016,REGION III-CENTRAL LUZON,2016,Tarlac,04,April
17,0,10/04/2016,REGION III-CENTRAL LUZON,2016,Tarlac,04,April
14,0,17/04/2016,REGION III-CENTRAL LUZON,2016,Tarlac,04,April
11,0,24/04/2016,REGION III-CENTRAL LUZON,2016,Tarlac,04,April
17,0,01/05/2016,REGION III-CENTRAL LUZON,2016,Tarlac,05,May
13,0,08/05/2016,REGION III-CENTRAL LUZON,2016,Tarlac,05,May
13,0,15/05/2016,REGION III-CENTRAL LUZON,2016,Tarlac,05,May
13,0,22/05/2016,REGION III-CENTRAL LUZON,2016,Tarlac,05,May
15,0,29/05/2016,REGION III-CENTRAL LUZON,2016,Tarlac,05,May
8,0,05/06/2016,REGION III-CENTRAL LUZON,2016,Tarlac,06,June
17,0,12/06/2016,REGION III-CENTRAL LUZON,2016,Tarlac,06,June
17,0,19/06/2016,REGION III-CENTRAL LUZON,2016,Tarlac,06,June
18,0,26/06/2016,REGION III-CENTRAL LUZON,2016,Tarlac,06,June
34,0,03/07/2016,REGION III-CENTRAL LUZON,2016,Tarlac,07,July
42,0,10/07/2016,REGION III-CENTRAL LUZON,2016,Tarlac,07,July
48,0,17/07/2016,REGION III-CENTRAL LUZON,2016,Tarlac,07,July
58,0,24/07/2016,REGION III-CENTRAL LUZON,2016,Tarlac,07,July
90,0,31/07/2016,REGION III-CENTRAL LUZON,2016,Tarlac,07,July
90,0,07/08/2016,REGION III-CENTRAL LUZON,2016,Tarlac,08,August
140,0,14/08/2016,REGION III-CENTRAL LUZON,2016,Tarlac,08,August
137,0,21/08/2016,REGION III-CENTRAL LUZON,2016,Tarlac,08,August
141,0,28/08/2016,REGION III-CENTRAL LUZON,2016,Tarlac,08,August
143,0,04/09/2016,REGION III-CENTRAL LUZON,2016,Tarlac,09,September
143,0,11/09/2016,REGION III-CENTRAL LUZON,2016,Tarlac,09,September
111,0,18/09/2016,REGION III-CENTRAL LUZON,2016,Tarlac,09,September
111,0,25/09/2016,REGION III-CENTRAL LUZON,2016,Tarlac,09,September
73,0,02/10/2016,REGION III-CENTRAL LUZON,2016,Tarlac,10,October
50,1,09/10/2016,REGION III-CENTRAL LUZON,2016,Tarlac,10,October
56,0,16/10/2016,REGION III-CENTRAL LUZON,2016,Tarlac,10,October
48,0,23/10/2016,REGION III-CENTRAL LUZON,2016,Tarlac,10,October
46,0,30/10/2016,REGION III-CENTRAL LUZON,2016,Tarlac,10,October
75,0,06/11/2016,REGION III-CENTRAL LUZON,2016,Tarlac,11,November
37,0,13/11/2016,REGION III-CENTRAL LUZON,2016,Tarlac,11,November
42,0,20/11/2016,REGION III-CENTRAL LUZON,2016,Tarlac,11,November
46,0,27/11/2016,REGION III-CENTRAL LUZON,2016,Tarlac,11,November
44,0,04/12/2016,REGION III-CENTRAL LUZON,2016,Tarlac,12,December
32,0,11/12/2016,REGION III-CENTRAL LUZON,2016,Tarlac,12,December
28,0,18/12/2016,REGION III-CENTRAL LUZON,2016,Tarlac,12,December
31,0,25/12/2016,REGION III-CENTRAL LUZON,2016,Tarlac,12,December
15,0,10/01/2016,REGION III-CENTRAL LUZON,2016,Zambales,01,January
10,0,17/01/2016,REGION III-CENTRAL LUZON,2016,Zambales,01,January
8,0,24/01/2016,REGION III-CENTRAL LUZON,2016,Zambales,01,January
28,0,31/01/2016,REGION III-CENTRAL LUZON,2016,Zambales,01,January
18,0,07/02/2016,REGION III-CENTRAL LUZON,2016,Zambales,02,February
25,0,14/02/2016,REGION III-CENTRAL LUZON,2016,Zambales,02,February
24,0,21/02/2016,REGION III-CENTRAL LUZON,2016,Zambales,02,February
10,0,28/02/2016,REGION III-CENTRAL LUZON,2016,Zambales,02,February
10,0,06/03/2016,REGION III-CENTRAL LUZON,2016,Zambales,03,March
23,0,13/03/2016,REGION III-CENTRAL LUZON,2016,Zambales,03,March
8,0,20/03/2016,REGION III-CENTRAL LUZON,2016,Zambales,03,March
7,0,27/03/2016,REGION III-CENTRAL LUZON,2016,Zambales,03,March
3,0,03/04/2016,REGION III-CENTRAL LUZON,2016,Zambales,04,April
3,0,10/04/2016,REGION III-CENTRAL LUZON,2016,Zambales,04,April
1,0,17/04/2016,REGION III-CENTRAL LUZON,2016,Zambales,04,April
8,0,24/04/2016,REGION III-CENTRAL LUZON,2016,Zambales,04,April
4,0,01/05/2016,REGION III-CENTRAL LUZON,2016,Zambales,05,May
1,0,08/05/2016,REGION III-CENTRAL LUZON,2016,Zambales,05,May
8,0,15/05/2016,REGION III-CENTRAL LUZON,2016,Zambales,05,May
4,0,22/05/2016,REGION III-CENTRAL LUZON,2016,Zambales,05,May
10,0,29/05/2016,REGION III-CENTRAL LUZON,2016,Zambales,05,May
9,0,05/06/2016,REGION III-CENTRAL LUZON,2016,Zambales,06,June
12,0,12/06/2016,REGION III-CENTRAL LUZON,2016,Zambales,06,June
5,0,19/06/2016,REGION III-CENTRAL LUZON,2016,Zambales,06,June
3,0,26/06/2016,REGION III-CENTRAL LUZON,2016,Zambales,06,June
8,0,03/07/2016,REGION III-CENTRAL LUZON,2016,Zambales,07,July
12,0,10/07/2016,REGION III-CENTRAL LUZON,2016,Zambales,07,July
16,0,17/07/2016,REGION III-CENTRAL LUZON,2016,Zambales,07,July
23,0,24/07/2016,REGION III-CENTRAL LUZON,2016,Zambales,07,July
30,0,31/07/2016,REGION III-CENTRAL LUZON,2016,Zambales,07,July
28,0,07/08/2016,REGION III-CENTRAL LUZON,2016,Zambales,08,August
25,0,14/08/2016,REGION III-CENTRAL LUZON,2016,Zambales,08,August
36,0,21/08/2016,REGION III-CENTRAL LUZON,2016,Zambales,08,August
34,0,28/08/2016,REGION III-CENTRAL LUZON,2016,Zambales,08,August
28,0,04/09/2016,REGION III-CENTRAL LUZON,2016,Zambales,09,September
43,0,11/09/2016,REGION III-CENTRAL LUZON,2016,Zambales,09,September
30,0,18/09/2016,REGION III-CENTRAL LUZON,2016,Zambales,09,September
39,0,25/09/2016,REGION III-CENTRAL LUZON,2016,Zambales,09,September
27,0,02/10/2016,REGION III-CENTRAL LUZON,2016,Zambales,10,October
25,0,09/10/2016,REGION III-CENTRAL LUZON,2016,Zambales,10,October
23,0,16/10/2016,REGION III-CENTRAL LUZON,2016,Zambales,10,October
22,0,23/10/2016,REGION III-CENTRAL LUZON,2016,Zambales,10,October
13,1,30/10/2016,REGION III-CENTRAL LUZON,2016,Zambales,10,October
17,0,06/11/2016,REGION III-CENTRAL LUZON,2016,Zambales,11,November
9,0,13/11/2016,REGION III-CENTRAL LUZON,2016,Zambales,11,November
10,0,20/11/2016,REGION III-CENTRAL LUZON,2016,Zambales,11,November
10,0,27/11/2016,REGION III-CENTRAL LUZON,2016,Zambales,11,November
7,0,04/12/2016,REGION III-CENTRAL LUZON,2016,Zambales,12,December
9,0,11/12/2016,REGION III-CENTRAL LUZON,2016,Zambales,12,December
7,0,18/12/2016,REGION III-CENTRAL LUZON,2016,Zambales,12,December
6,0,25/12/2016,REGION III-CENTRAL LUZON,2016,Zambales,12,December
41,0,01/01/2017,REGION III-CENTRAL LUZON,2017,Angeles City,01,January
